,id,color,gender,neighborhood,education,income_raw,income_biased,income_biased2,income_standard,approval,const
2433,364,green,0,N3,e2,818.5219555067811,941.1426187107488,803.2083316777398,-0.30236579788019974,1,1
2434,376,green,0,N3,e2,610.5081039512876,646.4301648471773,713.3943433057639,-0.4962937106665494,0,1
2435,401,green,0,N2,e2,735.207956884835,701.8462805928219,682.0797323115012,-0.5639087588334638,0,1
2436,420,green,0,N2,e2,755.2189359986825,614.7201078810187,541.0731434468452,-0.8683726175632693,1,1
2437,431,green,0,N1,e2,600.5364565969951,610.4150481185136,740.4985370189022,-0.43776986811346785,1,1
2438,435,green,0,N2,e2,747.3859563052611,617.9938302001266,584.0238813327312,-0.7756326435143892,1,1
2439,498,green,0,N2,e2,527.0301654765772,673.0770583744849,1196.0360728882329,0.5458346363552459,0,1
2440,506,green,0,N2,e2,733.6800963861419,869.3412110422895,1886.0280154839718,2.035677139649999,1,1
2441,509,green,0,N4,e2,760.6280737853784,667.9352091607984,1459.6526823692025,1.1150401663527327,0,1
2442,523,green,0,N2,e2,532.3925388131275,813.4180425801655,1721.647867417661,1.6807446887495396,1,1
2443,536,green,0,N2,e2,832.6988008879018,581.5392724341727,1353.8181351185735,0.886520386516223,0,1
2444,540,green,0,N2,e2,694.061721579644,984.5175259602277,1639.000891888492,1.5022919137085726,1,1
2445,551,green,0,N2,e2,785.204350468484,616.5851771182009,1690.8754171277963,1.6143002833266398,1,1
2446,560,green,0,N2,e2,652.3611669260305,819.4781467042023,1349.8245398354409,0.8778973467001561,0,1
2447,679,green,0,N3,e2,833.7880149116298,851.8298391828187,1830.1852859477726,1.9151005548712876,0,1
2448,709,green,0,N1,e2,572.4733408725588,702.6169150449307,1207.0530672283264,0.569622720553275,1,1
2449,715,green,0,N2,e2,614.8417588067639,764.5935366523904,1657.407357690204,1.5420354721386431,1,1
2450,725,green,0,N1,e2,794.8275258509406,764.0924688949165,995.8280923595499,0.11354211165079552,1,1
2451,727,green,0,N1,e2,588.6243859511826,502.567553002904,1471.0392204229597,1.13962617571112,0,1
2452,735,green,0,N2,e2,792.1902910209822,704.6278652566365,1353.0831238168767,0.8849333374362722,1,1
2453,758,green,0,N1,e2,880.4844468570936,832.8552211529227,1608.075085066126,1.435516378215633,1,1
2454,763,green,0,N2,e2,643.7007503506333,863.759645752944,1715.886789959745,1.668305270936504,0,1
2455,767,green,0,N2,e2,933.9122109651644,826.9677604246375,1380.671145041581,0.9445018686972866,0,1
2456,785,green,0,N2,e2,726.0411141284679,967.556477676945,1595.2100882543698,1.407738055206816,0,1
2457,795,green,0,N2,e2,785.3236623611982,1160.0374487111399,1382.8591851812205,0.9492263227056718,0,1
2458,807,green,0,N2,e2,861.4123089285745,804.4211879373111,1279.3514087117094,0.7257305464714255,1,1
2459,843,green,0,N4,e2,619.2705497241332,922.6297904628115,1427.2875816766662,1.0451568827106712,0,1
2460,869,green,0,N2,e2,702.2646416417937,824.030575510054,1676.0521333772301,1.5822935933834053,1,1
2461,881,green,0,N3,e2,696.2446008148321,649.0776534047804,1388.6778187647553,0.9617900166978601,1,1
2462,917,green,0,N2,e2,826.149420356419,795.7382924550617,372.3598002485283,-1.2326613781308329,1,1
2463,922,green,0,N4,e2,882.976674462978,753.6781314280555,286.81179455842926,-1.417378107531664,0,1
2464,923,green,0,N2,e2,1016.4704949050706,599.5804514255058,437.30983174965667,-1.0924201498685369,1,1
2465,931,green,0,N3,e2,952.1118389186161,618.0669974863423,392.7879745662087,-1.188552511803062,0,1
2466,937,green,0,N3,e2,808.3030292706203,656.4607527292178,228.92735717425236,-1.5423631831106945,0,1
2467,966,green,0,N3,e2,509.2255342926847,735.7193798661896,270.5356528396807,-1.4525218334583998,0,1
2468,984,green,0,N3,e2,617.4958506782987,856.1562608241464,485.87116045813616,-0.9875656913451725,0,1
2469,1003,green,0,N2,e2,533.9612545079383,850.9972760764441,502.4190213468391,-0.9518352647001139,1,1
2470,1023,green,0,N2,e2,625.3975139679301,743.2823521367224,549.3214419343163,-0.8505627492041309,0,1
2471,1024,green,0,N3,e2,818.156918210193,758.5585096338135,528.0547595988118,-0.8964821365064053,1,1
2472,1027,green,0,N1,e2,790.3238372353251,693.2793312144744,557.4781137472155,-0.8329507227410866,0,1
2473,1029,green,0,N4,e2,701.5280770560759,784.3093755399361,401.7313331273263,-1.1692418577446497,0,1
2474,1061,green,0,N2,e2,819.5748017591407,633.2854011768604,332.158654838033,-1.3194643846824323,1,1
2475,1065,green,0,N2,e2,547.5684545427046,722.7770173377158,448.4291250211419,-1.0684111800534155,1,1
2476,1108,green,0,N3,e2,807.849761907731,714.365987824423,363.0629497175079,-1.2527352981476174,0,1
2477,1122,green,0,N1,e2,813.5143583972031,799.1699130574009,333.61900708411497,-1.3163111669248306,1,1
2478,1166,green,0,N1,e2,718.7343890294203,783.3514494158932,407.3421149843319,-1.157126960785368,0,1
2479,1186,green,0,N2,e2,775.2310796197328,626.785327564686,283.7832820774186,-1.4239173239158354,0,1
2480,1198,green,0,N3,e2,744.1791014583156,750.4758542785157,399.6718040625599,-1.173688828423636,1,1
2481,1200,green,0,N2,e2,776.2401965273347,918.3912209461552,353.9064047025483,-1.2725062680741621,0,1
2482,1209,green,0,N3,e2,767.5244467158647,807.4153248815263,337.1539348204355,-1.308678489986846,1,1
2483,1213,green,0,N2,e2,743.5175539152015,642.7753776083839,439.17512518200294,-1.0883925761172093,1,1
2484,1218,green,0,N3,e2,577.7499885420723,659.9369676928006,415.4846398693057,-1.1395454806131038,1,1
2485,1234,green,0,N2,e2,577.0364161170683,701.9748744036884,425.6344928676213,-1.1176297429565205,0,1
2486,1238,green,0,N4,e2,896.1658908300888,685.6569828983179,369.69796057138944,-1.2384088682725858,0,1
2487,1242,green,0,N3,e2,647.1474945244225,786.3002671795191,428.2500722785863,-1.1119821387793782,1,1
2488,1307,green,0,N3,e2,891.2353009441583,855.9777498466614,407.2927912231512,-1.1572334615012358,0,1
2489,1327,green,0,N2,e2,746.010462524186,783.6191942970947,253.99073487939097,-1.4882459056816695,0,1
2490,1348,green,0,N2,e2,610.3747613610253,641.0170490543339,506.18212406294396,-0.9437099084102627,0,1
2491,1355,green,0,N2,e2,816.7832212976735,828.0070914894609,480.99365310358996,-0.998097289351373,0,1
2492,1366,green,0,N4,e2,825.8718391464357,656.3551843012115,516.6160920015682,-0.9211807048742081,1,1
2493,1406,green,0,N1,e2,903.762772884154,792.8126875704381,335.5949133340105,-1.312044756070023,1,1
2494,1409,green,0,N3,e2,832.8872040482624,912.9181235983389,266.22856917387,-1.4618217627973296,0,1
2495,1415,green,0,N4,e2,1127.4566427922555,541.918567714923,269.0058503166777,-1.4558250094517933,1,1
2496,1429,green,0,N2,e2,763.2953956103154,822.5877296122281,510.9160280871121,-0.9334883811918558,1,1
2497,1466,green,0,N3,e2,688.8960952320153,690.7437645799985,523.8415645267672,-0.9055793399743037,1,1
2498,1468,green,0,N3,e2,594.1847645210877,502.55286607010964,407.7897353013038,-1.1561604512764974,0,1
2499,1475,green,0,N1,e2,477.5633747158768,761.3360332551019,438.93497776339524,-1.0889111065654813,0,1
2500,1509,green,0,N3,e2,934.5393150193681,843.066240497933,455.96489295355406,-1.0521398199583438,0,1
2501,1517,green,0,N2,e2,946.5324169189402,769.8977276479079,345.50168008127724,-1.290653894439408,0,1
2502,1521,green,0,N2,e2,707.7242843475748,575.9882746870971,365.530256694395,-1.247407846367509,0,1
2503,1572,green,0,N3,e2,820.8244668112496,780.6504250055867,424.34692593029865,-1.1204098796952828,0,1
2504,1573,green,0,N3,e2,729.927262091322,780.1987820711787,599.3156401431534,-0.7426144141417501,0,1
2505,1617,green,0,N2,e2,976.5109760801752,795.2791766852336,441.229336734831,-1.083957087101716,1,1
2506,1639,green,0,N2,e2,683.046081403967,815.5913617706585,461.33114916960557,-1.040552906980539,0,1
2507,1647,green,0,N1,e2,905.0350346160436,575.7961136750964,421.4356372863686,-1.1266959843485767,0,1
2508,1665,green,0,N3,e2,750.7081980519387,708.4749892057104,645.1302284094983,-0.6436907649562686,1,1
2509,1669,green,0,N3,e2,721.5379279548907,747.0263356750826,429.85414072752536,-1.1085186065177797,0,1
2510,1672,green,0,N1,e2,819.0546012471935,827.7511709817118,546.7868121436358,-0.8560355655649524,1,1
2511,1679,green,0,N2,e2,696.0567745761614,714.2295712225069,510.6219944694469,-0.9341232636505511,0,1
2512,1681,green,0,N1,e2,673.4682672865846,598.9735262625916,396.9953246000608,-1.1794679290424424,0,1
2513,1683,green,0,N3,e2,827.8900122899609,729.943543138188,502.0528691410991,-0.9526258668580672,0,1
2514,1686,green,0,N2,e2,893.9700462193623,593.1286913910753,493.9496370710304,-0.970122505306674,0,1
2515,1700,green,0,N2,e2,578.129294040333,757.5943319643127,370.24993584378916,-1.237217033744062,0,1
2516,1718,green,0,N4,e2,740.7566989477497,630.8519576795952,364.12505581023584,-1.2504419803532072,1,1
2517,1766,green,0,N2,e2,811.2117442742187,785.3474845933983,452.0091964624914,-1.0606810280489025,1,1
2518,1772,green,0,N2,e2,725.3931137008657,833.1283270901984,335.5304193819116,-1.3121840125237738,0,1
2519,1776,green,0,N4,e2,574.1049784657487,688.1341099292015,552.1754567989859,-0.8444003110828628,1,1
2520,1793,green,0,N2,e2,527.1305678441138,783.2821509234686,380.62868717775785,-1.2148070548531444,0,1
2521,1800,green,0,N2,e2,649.420875532762,885.0420810318478,616.2779481214028,-0.7059891061926428,1,1
2522,1801,green,0,N2,e2,906.0964523199978,588.9482106193435,418.8188109173633,-1.132346280979027,1,1
2523,1805,green,0,N2,e2,751.0243040759793,691.4822584344384,252.7527473541073,-1.4909189896988213,0,1
2524,1835,green,0,N2,e2,447.9082937318006,756.6472434878921,492.2094704753034,-0.9738799030342106,0,1
2525,1838,green,0,N3,e2,786.6908540806627,811.8709779239305,354.82842650023997,-1.27051542270574,0,1
2526,1848,green,0,N1,e2,616.972537415893,959.68513467475,491.1309723753524,-0.9762086147333427,1,1
2527,1865,green,0,N3,e2,658.1478782209322,851.4531074455006,438.39967575636007,-1.090066939891853,0,1
2528,1880,green,0,N2,e2,578.1051063693274,809.2297431958033,474.7796905759734,-1.0115145844181765,0,1
2529,1895,green,0,N1,e2,941.7681962563955,739.000719019288,428.6293819030376,-1.111163126896007,1,1
2530,1912,green,0,N2,e2,748.9952582081679,586.1385700034792,375.45847541596913,-1.2259706652639695,1,1
2531,1924,green,0,N1,e2,688.4071762917897,646.8377126464202,561.292999630498,-0.8247135553435198,0,1
2532,1937,green,0,N2,e2,733.8382387313897,691.6151910221176,418.7522739357335,-1.1324899487773785,1,1
2533,1942,green,0,N1,e2,928.064310106851,791.1186846047709,407.2482248869543,-1.1573296899030232,1,1
2534,1962,green,0,N4,e2,903.3481781948346,642.448139637433,350.0981306124463,-1.2807291591738545,0,1
2535,1978,green,0,N2,e2,763.5150213035423,811.0750242181698,386.8571677357765,-1.2013584122046927,1,1
2536,1981,green,0,N2,e2,644.5718414989956,772.2340774414794,360.66130326566076,-1.2579209745895599,0,1
2537,1986,green,0,N2,e2,690.4838314995742,734.2668061031018,358.4442776810393,-1.262708014470685,0,1
2538,1990,green,0,N3,e2,921.656733660466,749.2926935171618,375.66030202835867,-1.2255348777614334,0,1
2539,1995,green,0,N3,e2,679.1828547896226,644.6731199263864,428.4309921634322,-1.1115914934435491,0,1
2540,2002,green,0,N4,e2,672.9045776345938,844.4822916971725,388.8323881043887,-1.197093482316582,1,1
2541,2019,green,0,N3,e2,731.4798574147763,651.7781059616982,439.9877750294697,-1.0866378885501382,0,1
2542,2029,green,0,N2,e2,845.0614529382117,749.8244952319571,401.4523323072401,-1.1698442811275298,0,1
2543,2083,green,0,N2,e2,727.9299661217367,677.6298010549464,355.27309287883577,-1.2695552913915598,0,1
2544,2090,green,0,N2,e2,688.5981718967817,716.9195289449785,467.2945292019066,-1.0276766739596173,0,1
2545,2091,green,0,N2,e2,824.5370133676919,574.5178203269811,369.6724176434579,-1.2384640210031348,1,1
2546,2095,green,0,N4,e2,793.7431039281578,886.1801039475398,258.12046636023956,-1.4793289182394445,1,1
2547,2134,green,0,N3,e2,1010.2189515608341,657.4938793454029,407.1956877255244,-1.157443129048133,1,1
2548,2159,green,0,N4,e2,706.357172858595,887.2313637462477,568.5837392806307,-0.8089712645417445,1,1
2549,2178,green,0,N3,e2,794.4211069338705,780.019908905775,302.4207771633743,-1.383674923070479,0,1
2550,2200,green,0,N3,e2,906.8140931702486,734.1498035420972,274.30635034456344,-1.444380078369626,0,1
2551,2205,green,0,N4,e2,580.0775136512916,758.3459319132145,365.62954981544544,-1.2471934509479492,0,1
2552,2209,green,0,N1,e2,913.5030832627908,987.1210917359266,480.1827999106541,-0.9998480975509926,1,1
2553,2216,green,0,N2,e2,837.6631607758497,547.5569257655375,354.67516085904055,-1.2708463565217125,1,1
2554,2220,green,0,N2,e2,752.2510529213446,703.373852074617,470.51674135775613,-1.0207192178966407,0,1
2555,2240,green,0,N3,e2,851.8161920204393,836.6066293127399,365.8890495397035,-1.2466331346675321,0,1
2556,2247,green,0,N2,e2,780.3024832298772,539.5965938963348,588.6452319343035,-0.76565414358735,1,1
2557,2274,green,0,N3,e2,854.4728519916008,612.8066012988315,534.3253116527585,-0.8829426523583048,0,1
2558,2313,green,0,N2,e2,899.4934000820242,749.643219521038,344.56324076907265,-1.2926801887883321,0,1
2559,2324,green,0,N2,e2,714.9477290021015,628.3656076237013,433.28591235724764,-1.1011086660243774,0,1
2560,2370,green,0,N3,e2,707.8120877983617,883.8891712340538,389.5012352799517,-1.1956492959589653,1,1
2561,2380,green,0,N1,e2,783.8046089936131,807.115058021964,325.88875696443455,-1.3330024563130416,1,1
2562,2422,green,0,N2,e2,523.0192526475134,871.0429705106163,512.282967976245,-0.9305368610065362,0,1
2563,2431,green,0,N2,e2,600.371519360162,648.0862843200168,503.21736652524856,-0.9501114640211954,0,1
2564,2460,green,0,N1,e2,668.0200186798495,688.3580426479732,572.0953095644687,-0.8013890214180245,0,1
2565,2472,green,0,N2,e2,671.9701720457807,863.6139655208326,360.9978520643193,-1.2571942926187705,0,1
2566,2473,green,0,N1,e2,941.3268838965523,749.8822668132506,540.1567091559723,-0.8703513982905962,1,1
2567,2477,green,0,N2,e2,820.9946790958229,674.4395364319212,416.6112252828272,-1.1371129379571099,1,1
2568,2485,green,0,N2,e2,944.2970110320434,668.1807770936107,357.0736692204069,-1.2656674558988612,0,1
2569,2515,green,0,N1,e2,694.3860063543109,565.4095770386205,435.25938553239104,-1.0968475087065401,0,1
2570,2518,green,0,N1,e2,689.0172805887528,881.1575831211178,210.11462273744692,-1.5829839637848988,1,1
2571,2520,green,0,N4,e2,713.6381944095665,775.1457990707291,300.38502212747255,-1.3880705604562908,0,1
2572,2527,green,0,N3,e2,937.4340849439852,780.2244376273964,374.2326101692713,-1.2286175746481163,0,1
2573,2529,green,0,N4,e2,1020.4694377938504,604.2407592692178,433.67295955267974,-1.1002729470442885,0,1
2574,2538,green,0,N3,e2,693.6629775226013,855.4301073852048,459.9085211809756,-1.04362466987079,1,1
2575,2540,green,0,N2,e2,792.0092753121196,756.0808914893,401.8495386653239,-1.1689866263082203,1,1
2576,2561,green,0,N2,e2,661.1118921137754,639.1035507210289,424.81612628675987,-1.1193967741929387,0,1
2577,2569,green,0,N2,e2,443.3965806640033,697.5138489600819,362.8963497665881,-1.253095023635126,0,1
2578,2595,green,0,N2,e2,841.278321572837,780.2705264977219,429.10765759660916,-1.1101304257692446,0,1
2579,2613,green,0,N2,e2,742.6857378118154,762.1909005618724,469.9570673541148,-1.0219276756584474,0,1
2580,2623,green,0,N2,e2,745.3626287752755,599.3658048246687,335.47088085679735,-1.312312569134109,1,1
2581,2625,green,0,N1,e2,776.6864789621169,710.1754787727633,436.8842753124326,-1.0933390186677028,0,1
2582,2631,green,0,N2,e2,732.1960829007363,552.1580121896668,361.68861137383897,-1.2557027932035782,0,1
2583,2657,green,0,N3,e2,520.61020723661,768.4617777162763,458.45570169367545,-1.0467616227657062,1,1
2584,2668,green,0,N2,e2,658.7098082528538,1007.6771511208483,477.2278902326513,-1.0062283894934232,0,1
2585,2674,green,0,N3,e2,898.3336971061747,782.8921602266445,279.3660051987472,-1.4334551843405645,0,1
2586,2696,green,0,N1,e2,653.7429622244706,843.9423534970354,426.9048049310167,-1.1148868632391509,0,1
2587,2733,green,0,N1,e2,704.3210471750494,495.20851230808165,405.5885784241216,-1.1609132271708196,1,1
2588,2736,green,0,N3,e2,583.0027743107947,861.0184804861776,349.49696085425643,-1.2820272152845933,0,1
2589,2748,green,0,N3,e2,653.5064974049789,698.8545144169009,360.95586460245255,-1.2572849526706245,1,1
2590,2751,green,0,N2,e2,780.5757105743238,712.6122186862787,365.88300363694105,-1.2466461890850555,0,1
2591,2769,green,0,N3,e2,942.157846787897,901.7549205819957,416.7648319793354,-1.136781267728632,1,1
2592,2772,green,0,N2,e2,735.0501031297749,1060.572623030633,436.1599643790511,-1.094902963327829,0,1
2593,2812,green,0,N2,e2,816.0124077845417,833.4153148730422,455.5286907393806,-1.053081675302715,0,1
2594,2825,green,0,N1,e2,684.5253003956261,886.1948529615887,301.68681581476454,-1.3852597050736146,1,1
2595,2831,green,0,N2,e2,526.7001140620698,898.2591344192377,247.7190000707946,-1.5017879436540094,1,1
2596,2842,green,0,N2,e2,506.2987010570356,789.458164759807,538.593029097737,-0.8737277232423764,0,1
2597,2850,green,0,N2,e2,520.1972306564625,776.7662554611167,380.92873248400673,-1.214159191852771,0,1
2598,2895,green,0,N2,e2,808.0211875430482,931.0651701301988,366.24438890822086,-1.2458658797742075,0,1
2599,2901,green,0,N2,e2,758.7732499722954,809.8073361545167,684.7871622904636,-0.5580628293256813,0,1
2600,2915,green,0,N3,e2,991.5994819166247,801.2677445856457,437.13569780098265,-1.092796142893941,1,1
2601,2916,green,0,N2,e2,548.6727683885206,756.2672531446332,475.03934356906285,-1.0109539371970553,1,1
2602,2922,green,0,N2,e2,773.6868170979395,714.5960213403634,389.4427069453459,-1.1957756713485308,0,1
2603,2950,green,0,N4,e2,819.4535754329054,634.0347164057832,401.5571087645629,-1.169618045993715,0,1
2604,2954,green,0,N3,e2,714.2162888139023,728.4041636736866,543.9263295073229,-0.8622119690103075,0,1
2605,2963,green,0,N2,e2,790.3148743510553,627.5489254007226,435.38089138445304,-1.0965851511750593,0,1
2606,2964,green,0,N2,e2,798.9292931242827,777.7255924009633,486.4376454745924,-0.9863425271270208,0,1
2607,2982,green,0,N3,e2,667.2188138290591,756.1119813370685,433.3719541053667,-1.1009228831978082,0,1
2608,2989,green,0,N2,e2,586.2290083445803,747.673330739613,470.85453127828407,-1.0199898560741043,1,1
2609,3001,green,0,N3,e2,750.1598975461887,772.1692072193646,466.6447256828521,-1.0290797409256398,0,1
2610,3037,green,0,N1,e2,739.1863865387538,639.9672185216692,485.8702951794396,-0.9875675596698583,0,1
2611,3054,green,0,N3,e2,595.8646464649937,806.0191750133658,448.23152919174174,-1.0688378323763492,1,1
2612,3080,green,0,N2,e2,976.9677406051603,964.6121807691753,357.06605117164884,-1.2656839049211344,1,1
2613,3081,green,0,N2,e2,767.4717976605399,559.550568980095,384.63098006900253,-1.2061652350116274,0,1
2614,3126,green,0,N2,e2,637.6716655519217,985.9016787706039,528.1948920258961,-0.8961795601528688,0,1
2615,3131,green,0,N3,e2,627.0860334656448,653.9508815284045,497.52088814039894,-0.9624113984014744,0,1
2616,3137,green,0,N3,e2,692.540527089291,853.7272222292145,857.3285380792124,-0.18550851476372204,1,1
2617,3141,green,0,N3,e2,1029.1550662335285,918.2604267303666,718.7157317875657,-0.48480367687440634,0,1
2618,3156,green,0,N1,e2,872.055075637797,758.7746535757863,537.9531108736561,-0.8751094457089925,1,1
2619,3166,green,0,N1,e2,702.6278067655994,861.4361054582264,432.45733852025825,-1.1028977369442796,1,1
2620,3177,green,0,N3,e2,720.9688918002922,487.28841902283506,470.52852221294467,-1.0206937804709237,1,1
2621,3178,green,0,N4,e2,830.7725060628976,841.1551220824014,535.3632935530185,-0.8807014239363607,0,1
2622,3219,green,0,N2,e2,881.6221821156521,771.8235346907511,689.9103909341624,-0.5470006656737912,0,1
2623,3275,green,0,N2,e2,737.8892589327106,700.059863727719,597.1219063872608,-0.7473511619045513,0,1
2624,3283,green,0,N1,e2,1013.4446249912716,592.1752751654432,664.0473095859993,-0.6028446770019622,1,1
2625,3291,green,0,N1,e2,970.9430815889907,861.5538725060242,569.2540133075503,-0.8075239973020683,0,1
2626,3294,green,0,N2,e2,927.0177976927179,667.6670815986483,758.7088240446468,-0.3984499022801178,1,1
2627,3299,green,0,N3,e2,974.3823709371572,662.0217479334322,630.7403763098093,-0.6747615818031873,1,1
2628,3301,green,0,N3,e2,927.4128311597334,618.4410383586128,573.523871309273,-0.7983044462590979,1,1
2629,3326,green,0,N4,e2,787.0756569433768,519.6092768272786,539.9258743390723,-0.870849820808639,0,1
2630,3334,green,0,N3,e2,554.2348645558336,693.9642563382434,541.965042463581,-0.8664468138230388,1,1
2631,3339,green,0,N3,e2,739.8701412036625,748.0637472353841,648.6003181452659,-0.6361980873473905,1,1
2632,3359,green,0,N1,e2,705.8933160746476,957.6173523374737,648.0800445761913,-0.63732147101131,1,1
2633,3369,green,0,N2,e2,601.4976458188104,928.6396506850127,532.5674870706131,-0.8867381775146774,0,1
2634,3374,green,0,N3,e2,680.3197257691392,1177.576211019901,664.7424986710935,-0.6013436127389455,1,1
2635,3385,green,0,N2,e2,665.6378660131488,1865.5491484763593,778.4207310987039,-0.3558876125819957,1,1
2636,3397,green,0,N3,e2,705.3439212419946,1872.070297634878,624.6451547226305,-0.6879224893833779,0,1
2637,3434,green,0,N1,e2,670.478902330893,1627.4973468419073,812.1451911182098,-0.28306917683518545,1,1
2638,3454,green,0,N3,e2,780.0261093557087,1681.3620692716754,605.2492527245978,-0.7298024555141407,0,1
2639,3457,green,0,N4,e2,690.7402246347095,1038.9968445854074,644.4538048644256,-0.6451513103416067,0,1
2640,3468,green,0,N4,e2,748.4108065360633,911.8436074864245,734.0774472478829,-0.4516343958967156,0,1
2641,3473,green,0,N1,e2,781.6373995249464,1533.441836767748,594.2369358268154,-0.753580440098056,0,1
2642,3476,green,0,N3,e2,910.9057964128975,1714.0566111493129,574.980927826621,-0.7951583446958227,0,1
2643,3483,green,0,N3,e2,805.0337058561206,1725.471267051953,651.2317402986329,-0.6305162752476012,1,1
2644,3497,green,0,N4,e2,789.0083811360719,1766.5088635015768,839.9567183002576,-0.22301804765608935,0,1
2645,3531,green,0,N2,e2,764.2617648867248,1937.7958782530322,620.5797541041507,-0.6967005725180107,0,1
2646,3567,green,0,N3,e2,905.0035327303705,2006.7471890500124,658.242450752913,-0.6153786283153979,0,1
2647,3587,green,0,N1,e2,685.8987692978336,1490.9903062514095,597.7050557198226,-0.7460920158076417,0,1
2648,3590,green,0,N2,e2,777.5511518824521,1439.2643058369238,746.1274803267166,-0.42561575663635465,1,1
2649,3606,green,0,N2,e2,760.0105183157564,1311.414202309133,718.7290690352986,-0.4847748788590633,0,1
2650,3608,green,0,N3,e2,870.8782046817541,1418.8701699151527,834.5121555976436,-0.23477404135029425,1,1
2651,3609,green,0,N4,e2,673.5857077309909,1307.870858255058,532.3678258655794,-0.8871692894323023,0,1
2652,3613,green,0,N2,e2,500.0085118403175,1356.2052612505886,676.440659152996,-0.5760847428589061,1,1
2653,3620,green,0,N2,e2,711.1706349821656,1136.1323872269547,601.696889588009,-0.7374727792691071,1,1
2654,3650,green,0,N3,e2,651.1706120692814,1670.0699506986182,643.4006900418259,-0.6474252140304763,1,1
2655,3690,green,0,N4,e2,804.3754312093306,1635.855902321906,630.685495907145,-0.6748800805151863,1,1
2656,3703,green,0,N3,e2,729.3340350838032,1576.7450049590382,592.0008022821062,-0.758408738216173,1,1
2657,3731,green,0,N2,e2,753.3999217728636,1489.6261968935291,722.6210115041004,-0.47637132955298683,1,1
2658,3738,green,0,N1,e2,623.8832067798517,1638.2016176317215,604.3764448954238,-0.7316870372329068,1,1
2659,3749,green,0,N2,e2,678.4563452937822,1633.3000366891388,566.2291781725603,-0.8140552734972858,1,1
2660,3761,green,0,N3,e2,1044.9315778107905,1742.1016413801733,518.8659088757491,-0.9163228614750883,0,1
2661,3784,green,0,N4,e2,796.0126731808756,1705.9501508161127,623.1428834377446,-0.6911662194525762,0,1
2662,3803,green,0,N1,e2,740.8552721340722,1461.8177520190955,652.7056152805716,-0.6273338589655004,0,1
2663,3817,green,0,N3,e2,820.7312103443026,1893.2729300350402,640.0452388321504,-0.654670362156554,1,1
2664,3831,green,0,N1,e2,697.9534353329689,1660.3980673993694,669.9620553011168,-0.5900734560375378,0,1
2665,3859,green,0,N2,e2,604.6166057159948,1712.6718311724142,567.0073374330857,-0.8123750586004251,0,1
2666,3867,green,0,N4,e2,823.3354767765527,1436.992954458054,726.0593346767689,-0.4689472428550554,1,1
2667,3881,green,0,N3,e2,754.1024391162251,1473.338852697011,707.3573700382277,-0.5093288474703123,0,1
2668,3884,green,0,N3,e2,774.7445608373976,1456.6839689739131,723.4922341079484,-0.4744901706800861,0,1
2669,3914,green,0,N1,e2,900.1245417032917,1089.9581671895796,706.4676433181793,-0.5112499607500681,0,1
2670,3919,green,0,N2,e2,792.6635496742334,1210.247325830875,796.6946292981547,-0.31643029640522635,1,1
2671,3920,green,0,N2,e2,893.722739079807,1348.2705081250003,533.9507589397142,-0.8837513930365197,0,1
2672,3940,green,0,N3,e2,797.6264595306883,1708.9735377850875,410.775971936482,-1.1497125176278125,0,1
2673,3946,green,0,N1,e2,719.4299751496237,1771.1599781947932,514.9558356849727,-0.9247655589487676,0,1
2674,3970,green,0,N2,e2,729.3046573687399,1526.4380446706125,632.9654704525155,-0.6699571201522805,0,1
2675,3980,green,0,N2,e2,760.3300559976996,2156.095225116337,704.2156134600492,-0.5161125824623,0,1
2676,3985,green,0,N2,e2,497.3547800043099,1311.4989448378383,510.658640213939,-0.9340441375269853,1,1
2677,3992,green,0,N2,e2,646.5803877306648,1771.7398763080369,633.9082678647342,-0.6679214157186383,1,1
2678,4017,green,0,N2,e2,658.8954682964717,1801.6558520912374,697.9159379843753,-0.5297149504049086,1,1
2679,4022,green,0,N2,e2,940.9423572680452,1247.6004393521048,465.4967236200127,-1.031558526780231,1,1
2680,4023,green,0,N3,e2,791.6772401862848,1559.5231611694994,568.2762193414293,-0.8096352668985101,0,1
2681,4025,green,0,N1,e2,853.717293011484,1804.7789972125743,631.1288180264343,-0.6739228517488863,1,1
2682,4030,green,0,N1,e2,702.33648739967,1523.498276653217,542.0595521729224,-0.8662427468285444,1,1
2683,4036,green,0,N3,e2,875.8437044497795,1774.1034284158002,589.5250780826801,-0.7637543646083661,0,1
2684,4040,green,0,N1,e2,602.6185134030222,1689.0502026652719,587.4978774269998,-0.7681315312288596,0,1
2685,4051,green,0,N1,e2,668.0606701065565,1567.545404552614,677.5464688845145,-0.5736970594138278,0,1
2686,4123,green,0,N4,e2,522.8010201313032,1513.4404912938703,648.5310149952494,-0.6363477279042329,1,1
2687,4148,green,0,N3,e2,661.6431619388304,2039.3788043590755,687.0351014929129,-0.5532090402277503,0,1
2688,4152,green,0,N2,e2,836.9652558587707,1070.077797951752,539.782622490407,-0.8711591326710562,1,1
2689,4181,green,0,N3,e2,955.3982837873838,1727.003198731763,827.6224619504669,-0.2496503867053264,0,1
2690,4191,green,0,N4,e2,880.5104836055448,1704.9459311601374,634.5724146241104,-0.6664873785807236,0,1
2691,4218,green,0,N1,e2,737.0652615518121,1936.089308928692,986.438573804204,0.09326810123756794,1,1
2692,4230,green,0,N2,e2,873.0901060310865,2079.5514225930915,1339.1499735734335,0.8548486391144611,0,1
